ObservedBy_Person_ID,Partner_Group,Site_ID,Site_Name,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Individual_ID,Patch,Phenophase_ID,Phenophase_Description,First_Yes_Year,First_Yes_Month,First_Yes_Day,First_Yes_DOY,First_Yes_Julian_Date,NumDays_Since_Prior_No,Last_Yes_Year,Last_Yes_Month,Last_Yes_Day,Last_Yes_DOY,Last_Yes_Julian_Date,NumDays_Until_Next_No,NumYs_in_Series,NumDays_in_Series,Multiple_Observers,Multiple_FirstY,Observed_Status_Conflict_Flag
'18609',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16042,1,390,Ripe fruits,2013,10,23,296,2456589,1,2013,10,23,296,2456589,1,1,1,0,1,MultiObserver-StatusConflict
'18631',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16042,1,390,Ripe fruits,2013,11,9,313,2456606,1,2013,11,9,313,2456606,3,1,1,0,1,MultiObserver-StatusConflict
"'18612,18586,18534,18630,18667,18627,18643'",U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16042,1,500,Flowers or flower buds,2013,9,20,263,2456556,220,2013,10,9,282,2456575,1,7,20,1,1,MultiObserver-StatusConflict
"'18501,18631,18597,18471,18581,18634,18612,18628,18609,18052,18617'",U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16042,1,500,Flowers or flower buds,2013,10,14,287,2456580,4,2013,10,25,298,2456591,2,7,12,1,1,MultiObserver-StatusConflict
"'18631,18501,18660,18612'",U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16042,1,500,Flowers or flower buds,2013,10,30,303,2456596,2,2013,10,31,304,2456597,1,2,2,1,1,MultiObserver-StatusConflict
'18501',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16042,1,500,Flowers or flower buds,2013,11,4,308,2456601,3,2013,11,4,308,2456601,1,1,1,0,1,MultiObserver-StatusConflict
'18612',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16042,1,500,Flowers or flower buds,2013,11,7,311,2456604,1,2013,11,7,311,2456604,1,1,1,0,1,-9999
'18630',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16042,1,501,Open flowers,2013,10,4,277,2456570,1,2013,10,4,277,2456570,4,1,1,0,1,MultiObserver-StatusConflict
'18631',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16042,1,501,Open flowers,2013,10,14,287,2456580,4,2013,10,14,287,2456580,1,1,1,0,1,MultiObserver-StatusConflict
"'18609,18052,18631'",U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16042,1,501,Open flowers,2013,10,23,296,2456589,1,2013,10,24,297,2456590,1,2,2,1,1,MultiObserver-StatusConflict
'18052',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16042,1,501,Open flowers,2013,11,6,310,2456603,1,2013,11,6,310,2456603,1,1,1,0,1,-9999
'18628',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16042,1,504,Recent fruit or seed drop,2013,10,31,304,2456597,1,2013,10,31,304,2456597,1,1,1,0,1,MultiObserver-StatusConflict
'18600',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16042,1,504,Recent fruit or seed drop,2013,11,8,312,2456605,1,2013,11,8,312,2456605,1,1,1,0,1,MultiObserver-StatusConflict
'18600',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16042,1,504,Recent fruit or seed drop,2013,11,12,316,2456609,3,2013,11,12,316,2456609,1,1,1,0,1,-9999
'18597',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16042,1,516,Fruits,2013,10,14,287,2456580,4,2013,10,14,287,2456580,1,1,1,0,1,MultiObserver-StatusConflict
"'18612,18609'",U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16042,1,516,Fruits,2013,10,22,295,2456588,5,2013,10,23,296,2456589,1,2,2,1,1,MultiObserver-StatusConflict
'18708',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16042,1,516,Fruits,2013,10,27,300,2456593,2,2013,10,27,300,2456593,1,1,1,0,1,-9999
"'18631,18660,18501,18612'",U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16042,1,516,Fruits,2013,10,30,303,2456596,2,2013,10,31,304,2456597,1,2,2,1,1,MultiObserver-StatusConflict
'18708',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16042,1,516,Fruits,2013,11,2,306,2456599,1,2013,11,4,308,2456601,1,2,3,0,1,MultiObserver-StatusConflict
'18612',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16042,1,516,Fruits,2013,11,7,311,2456604,1,2013,11,7,311,2456604,1,1,1,0,1,-9999
'18631',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16042,1,516,Fruits,2013,11,9,313,2456606,1,2013,11,9,313,2456606,3,1,1,0,1,MultiObserver-StatusConflict
'18612',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16042,1,516,Fruits,2013,11,15,319,2456612,2,2013,11,15,319,2456612,2,1,1,0,1,MultiObserver-StatusConflict
'18612',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16042,1,516,Fruits,2013,11,20,324,2456617,2,2013,11,20,324,2456617,1,1,1,0,1,MultiObserver-StatusConflict
'18612',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16042,1,516,Fruits,2013,11,29,333,2456626,2,2013,11,29,333,2456626,2,1,1,0,1,-9999
'18612',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16042,1,516,Fruits,2013,12,2,336,2456629,1,2013,12,2,336,2456629,2,1,1,0,1,MultiObserver-StatusConflict
'18674',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16120,-9999,500,Flowers or flower buds,2013,10,10,283,2456576,13,2013,10,10,283,2456576,4,1,1,0,1,MultiObserver-StatusConflict
'18630',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16120,-9999,500,Flowers or flower buds,2013,10,25,298,2456591,2,2013,10,25,298,2456591,7,1,1,0,1,MultiObserver-StatusConflict
"'18684,18674,18558'",U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16120,-9999,504,Recent fruit or seed drop,2013,10,10,283,2456576,13,2013,10,14,287,2456580,2,2,5,1,1,MultiObserver-StatusConflict
'18483',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16120,-9999,504,Recent fruit or seed drop,2013,11,13,317,2456610,4,2013,11,13,317,2456610,1,1,1,0,1,-9999
'18483',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16120,-9999,504,Recent fruit or seed drop,2013,11,20,324,2456617,2,2013,11,20,324,2456617,2,1,1,0,1,-9999
'18674',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16120,-9999,516,Fruits,2013,10,10,283,2456576,240,2013,10,10,283,2456576,4,1,1,0,0,MultiObserver-StatusConflict
"'18635,18667,18674,18618'",U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16121,-9999,500,Flowers or flower buds,2013,10,24,297,2456590,10,2013,10,25,298,2456591,4,2,2,1,1,MultiObserver-StatusConflict
'18618',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16121,-9999,500,Flowers or flower buds,2013,11,1,305,2456598,1,2013,11,1,305,2456598,1,1,1,0,1,-9999
'18635',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16121,-9999,500,Flowers or flower buds,2013,11,3,307,2456600,1,2013,11,3,307,2456600,3,1,1,0,1,-9999
'18635',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16121,-9999,500,Flowers or flower buds,2013,11,8,312,2456605,1,2013,11,8,312,2456605,4,1,1,0,1,MultiObserver-StatusConflict
'18702',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16121,-9999,500,Flowers or flower buds,2013,11,18,322,2456615,1,2013,11,18,322,2456615,1,1,1,0,1,-9999
'18702',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16121,-9999,500,Flowers or flower buds,2013,11,27,331,2456624,1,2013,11,27,331,2456624,5,1,1,0,1,MultiObserver-StatusConflict
'18483',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16121,-9999,501,Open flowers,2013,11,2,306,2456599,1,2013,11,2,306,2456599,1,1,1,0,0,MultiObserver-StatusConflict
"'18635,18667,18674,18618'",U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16121,-9999,504,Recent fruit or seed drop,2013,10,24,297,2456590,10,2013,10,25,298,2456591,4,2,2,1,1,MultiObserver-StatusConflict
"'18569,18618,18483,18586,18635'",U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16121,-9999,504,Recent fruit or seed drop,2013,11,1,305,2456598,1,2013,11,3,307,2456600,3,3,3,1,1,MultiObserver-StatusConflict
'18483',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16121,-9999,504,Recent fruit or seed drop,2013,11,7,311,2456604,1,2013,11,7,311,2456604,1,1,1,0,1,-9999
'18618',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16121,-9999,504,Recent fruit or seed drop,2013,11,15,319,2456612,1,2013,11,15,319,2456612,2,1,1,0,1,MultiObserver-StatusConflict
'18674',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16121,-9999,516,Fruits,2013,10,14,287,2456580,4,2013,10,24,297,2456590,1,2,11,0,1,MultiObserver-StatusConflict
'18674',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16121,-9999,516,Fruits,2013,10,29,302,2456595,4,2013,10,29,302,2456595,2,1,1,0,1,MultiObserver-StatusConflict
'18569',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16121,-9999,516,Fruits,2013,11,1,305,2456598,1,2013,11,1,305,2456598,1,1,1,0,1,-9999
'18618',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16121,-9999,516,Fruits,2013,11,8,312,2456605,1,2013,11,8,312,2456605,4,1,1,0,1,MultiObserver-StatusConflict
'18674',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16121,-9999,516,Fruits,2013,11,14,318,2456611,2,2013,11,14,318,2456611,1,1,1,0,1,-9999
'18702',U of A Campus Arboretum,6102,Joseph Wood Krutch Garden U Arizona mall,32.23188,-110.951012,743,AZ,210,Carnegiea,gigantea,saguaro,Plantae,16121,-9999,516,Fruits,2013,11,18,322,2456615,1,2013,11,18,322,2456615,1,1,1,0,1,-9999
'4141',Tucson Audubon,9257,Tucson Audubon Mason Center,32.365673,-111.047997,724,AZ,210,Carnegiea,gigantea,saguaro,Plantae,32641,-9999,500,Flowers or flower buds,2013,4,27,117,2456410,-9999,2013,4,27,117,2456410,-9999,1,1,0,0,-9999
'4141',Tucson Audubon,9257,Tucson Audubon Mason Center,32.365673,-111.047997,724,AZ,210,Carnegiea,gigantea,saguaro,Plantae,32650,-9999,500,Flowers or flower buds,2013,4,27,117,2456410,-9999,2013,4,27,117,2456410,-9999,1,1,0,0,-9999
'789',-9999,1918,frontyard,32.37611,-110.997795,748,AZ,210,Carnegiea,gigantea,saguaro,Plantae,39257,-9999,390,Ripe fruits,2013,6,25,176,2456469,7,2013,7,2,183,2456476,7,2,8,0,0,-9999
'789',-9999,1918,frontyard,32.37611,-110.997795,748,AZ,210,Carnegiea,gigantea,saguaro,Plantae,39257,-9999,500,Flowers or flower buds,2013,4,30,120,2456413,7,2013,7,2,183,2456476,7,10,64,0,0,-9999
'789',-9999,1918,frontyard,32.37611,-110.997795,748,AZ,210,Carnegiea,gigantea,saguaro,Plantae,39257,-9999,501,Open flowers,2013,5,16,136,2456429,2,2013,6,11,162,2456455,7,5,27,0,0,-9999
'789',-9999,1918,frontyard,32.37611,-110.997795,748,AZ,210,Carnegiea,gigantea,saguaro,Plantae,39257,-9999,504,Recent fruit or seed drop,2013,6,25,176,2456469,7,2013,6,25,176,2456469,7,1,1,0,0,-9999
'789',-9999,1918,frontyard,32.37611,-110.997795,748,AZ,210,Carnegiea,gigantea,saguaro,Plantae,39257,-9999,516,Fruits,2013,5,21,141,2456434,7,2013,7,9,190,2456483,35,8,50,0,0,-9999
'789',-9999,1918,frontyard,32.37611,-110.997795,748,AZ,210,Carnegiea,gigantea,saguaro,Plantae,39258,-9999,390,Ripe fruits,2013,6,11,162,2456455,7,2013,6,18,169,2456462,7,2,8,0,0,-9999
'789',-9999,1918,frontyard,32.37611,-110.997795,748,AZ,210,Carnegiea,gigantea,saguaro,Plantae,39258,-9999,500,Flowers or flower buds,2013,4,11,101,2456394,9,2013,5,14,134,2456427,7,6,34,0,1,-9999
'789',-9999,1918,frontyard,32.37611,-110.997795,748,AZ,210,Carnegiea,gigantea,saguaro,Plantae,39258,-9999,500,Flowers or flower buds,2013,6,11,162,2456455,7,2013,7,2,183,2456476,7,4,22,0,1,-9999
'789',-9999,1918,frontyard,32.37611,-110.997795,748,AZ,210,Carnegiea,gigantea,saguaro,Plantae,39258,-9999,501,Open flowers,2013,4,27,117,2456410,4,2013,5,14,134,2456427,7,4,18,0,1,-9999
'789',-9999,1918,frontyard,32.37611,-110.997795,748,AZ,210,Carnegiea,gigantea,saguaro,Plantae,39258,-9999,501,Open flowers,2013,6,18,169,2456462,7,2013,7,2,183,2456476,7,3,15,0,1,-9999
'789',-9999,1918,frontyard,32.37611,-110.997795,748,AZ,210,Carnegiea,gigantea,saguaro,Plantae,39258,-9999,516,Fruits,2013,5,7,127,2456420,7,2013,7,9,190,2456483,35,10,64,0,0,-9999
'17767',Desert Botanical Garden,11587,Desert Botanical Garden,33.462444,-111.944618,391,AZ,210,Carnegiea,gigantea,saguaro,Plantae,48315,-9999,390,Ripe fruits,2013,8,16,228,2456521,16,2013,8,16,228,2456521,22,1,1,0,0,-9999
'17767',Desert Botanical Garden,11587,Desert Botanical Garden,33.462444,-111.944618,391,AZ,210,Carnegiea,gigantea,saguaro,Plantae,48315,-9999,504,Recent fruit or seed drop,2013,7,31,212,2456505,-9999,2013,8,16,228,2456521,22,2,17,0,0,-9999
'17767',Desert Botanical Garden,11587,Desert Botanical Garden,33.462444,-111.944618,391,AZ,210,Carnegiea,gigantea,saguaro,Plantae,48315,-9999,516,Fruits,2013,7,31,212,2456505,-9999,2013,8,16,228,2456521,22,2,17,0,0,-9999
'17767',Desert Botanical Garden,11587,Desert Botanical Garden,33.462444,-111.944618,391,AZ,210,Carnegiea,gigantea,saguaro,Plantae,48769,-9999,504,Recent fruit or seed drop,2013,7,31,212,2456505,-9999,2013,8,16,228,2456521,50,2,17,0,0,-9999
'17767',Desert Botanical Garden,11587,Desert Botanical Garden,33.462444,-111.944618,391,AZ,210,Carnegiea,gigantea,saguaro,Plantae,48770,-9999,390,Ripe fruits,2013,7,31,212,2456505,-9999,2013,8,16,228,2456521,50,2,17,0,0,-9999
'17767',Desert Botanical Garden,11587,Desert Botanical Garden,33.462444,-111.944618,391,AZ,210,Carnegiea,gigantea,saguaro,Plantae,48770,-9999,504,Recent fruit or seed drop,2013,7,31,212,2456505,-9999,2013,8,16,228,2456521,50,2,17,0,0,-9999
'17767',Desert Botanical Garden,11587,Desert Botanical Garden,33.462444,-111.944618,391,AZ,210,Carnegiea,gigantea,saguaro,Plantae,48770,-9999,516,Fruits,2013,7,31,212,2456505,-9999,2013,8,16,228,2456521,50,2,17,0,0,-9999
'17767',Desert Botanical Garden,11587,Desert Botanical Garden,33.462444,-111.944618,391,AZ,210,Carnegiea,gigantea,saguaro,Plantae,48771,-9999,504,Recent fruit or seed drop,2013,7,31,212,2456505,-9999,2013,8,16,228,2456521,50,2,17,0,0,-9999
'18483',-9999,12332,Joseph Wood Krutch Garden,32.221745,-110.926476,756,AZ,210,Carnegiea,gigantea,saguaro,Plantae,51988,-9999,500,Flowers or flower buds,2013,10,3,276,2456569,-9999,2013,10,3,276,2456569,-9999,1,1,0,0,-9999
'18483',-9999,12332,Joseph Wood Krutch Garden,32.221745,-110.926476,756,AZ,210,Carnegiea,gigantea,saguaro,Plantae,51988,-9999,501,Open flowers,2013,10,3,276,2456569,-9999,2013,10,3,276,2456569,20,1,1,0,0,-9999
'18483',-9999,12332,Joseph Wood Krutch Garden,32.221745,-110.926476,756,AZ,210,Carnegiea,gigantea,saguaro,Plantae,51988,-9999,504,Recent fruit or seed drop,2013,10,23,296,2456589,20,2013,10,23,296,2456589,-9999,1,1,0,0,-9999
'18483',-9999,12332,Joseph Wood Krutch Garden,32.221745,-110.926476,756,AZ,210,Carnegiea,gigantea,saguaro,Plantae,51988,-9999,516,Fruits,2013,10,3,276,2456569,-9999,2013,10,23,296,2456589,-9999,2,21,0,0,-9999
'18612',-9999,12452,Tucson,32.221745,-110.926476,759,AZ,210,Carnegiea,gigantea,saguaro,Plantae,52636,-9999,500,Flowers or flower buds,2013,10,16,289,2456582,-9999,2013,10,16,289,2456582,-9999,1,1,0,0,-9999
'18612',-9999,12452,Tucson,32.221745,-110.926476,759,AZ,210,Carnegiea,gigantea,saguaro,Plantae,52636,-9999,501,Open flowers,2013,10,16,289,2456582,-9999,2013,10,16,289,2456582,-9999,1,1,0,0,-9999
'18612',-9999,12452,Tucson,32.221745,-110.926476,759,AZ,210,Carnegiea,gigantea,saguaro,Plantae,52636,-9999,516,Fruits,2013,10,16,289,2456582,-9999,2013,10,16,289,2456582,-9999,1,1,0,0,-9999
'18598',-9999,12437,joseph wood Krutch Garden,32.231831,-110.950951,742,AZ,210,Carnegiea,gigantea,saguaro,Plantae,52914,-9999,500,Flowers or flower buds,2013,10,11,284,2456577,-9999,2013,10,31,304,2456597,7,5,21,0,0,-9999
'18598',-9999,12437,joseph wood Krutch Garden,32.231831,-110.950951,742,AZ,210,Carnegiea,gigantea,saguaro,Plantae,52914,-9999,516,Fruits,2013,10,11,284,2456577,-9999,2013,10,31,304,2456597,7,5,21,0,0,-9999
'18612',-9999,12452,Tucson,32.221745,-110.926476,759,AZ,210,Carnegiea,gigantea,saguaro,Plantae,52920,-9999,500,Flowers or flower buds,2013,10,21,294,2456587,-9999,2013,10,21,294,2456587,10,1,1,0,0,-9999
'18612',-9999,12452,Tucson,32.221745,-110.926476,759,AZ,210,Carnegiea,gigantea,saguaro,Plantae,52920,-9999,516,Fruits,2013,10,21,294,2456587,-9999,2013,11,4,308,2456601,-9999,3,15,0,0,-9999
'5',-9999,2329,Lower Pima Canyon,32.354759,-110.939194,961,AZ,210,Carnegiea,gigantea,saguaro,Plantae,4865,-9999,390,Ripe fruits,2014,6,22,173,2456831,27,2014,6,29,180,2456838,13,2,8,0,0,-9999
'5',-9999,2329,Lower Pima Canyon,32.354759,-110.939194,961,AZ,210,Carnegiea,gigantea,saguaro,Plantae,4865,-9999,500,Flowers or flower buds,2014,5,8,128,2456786,11,2014,6,22,173,2456831,7,4,46,0,0,-9999
'5',-9999,2329,Lower Pima Canyon,32.354759,-110.939194,961,AZ,210,Carnegiea,gigantea,saguaro,Plantae,4865,-9999,501,Open flowers,2014,5,26,146,2456804,8,2014,5,26,146,2456804,34,1,1,0,0,-9999
'5',-9999,2329,Lower Pima Canyon,32.354759,-110.939194,961,AZ,210,Carnegiea,gigantea,saguaro,Plantae,4865,-9999,504,Recent fruit or seed drop,2014,6,22,173,2456831,27,2014,6,29,180,2456838,13,2,8,0,0,-9999
'5',-9999,2329,Lower Pima Canyon,32.354759,-110.939194,961,AZ,210,Carnegiea,gigantea,saguaro,Plantae,4865,-9999,516,Fruits,2014,5,26,146,2456804,8,2014,6,29,180,2456838,13,3,35,0,0,-9999
'5',-9999,2329,Lower Pima Canyon,32.354759,-110.939194,961,AZ,210,Carnegiea,gigantea,saguaro,Plantae,4866,-9999,390,Ripe fruits,2014,6,22,173,2456831,27,2014,6,22,173,2456831,7,1,1,0,0,-9999
'5',-9999,2329,Lower Pima Canyon,32.354759,-110.939194,961,AZ,210,Carnegiea,gigantea,saguaro,Plantae,4866,-9999,500,Flowers or flower buds,2014,4,12,102,2456760,8,2014,5,18,138,2456796,8,5,37,0,0,-9999
'5',-9999,2329,Lower Pima Canyon,32.354759,-110.939194,961,AZ,210,Carnegiea,gigantea,saguaro,Plantae,4866,-9999,501,Open flowers,2014,5,8,128,2456786,11,2014,5,18,138,2456796,8,2,11,0,0,-9999
'5',-9999,2329,Lower Pima Canyon,32.354759,-110.939194,961,AZ,210,Carnegiea,gigantea,saguaro,Plantae,4866,-9999,504,Recent fruit or seed drop,2014,6,22,173,2456831,27,2014,6,29,180,2456838,13,2,8,0,0,-9999
'5',-9999,2329,Lower Pima Canyon,32.354759,-110.939194,961,AZ,210,Carnegiea,gigantea,saguaro,Plantae,4866,-9999,516,Fruits,2014,4,27,117,2456775,7,2014,6,22,173,2456831,7,5,57,0,0,-9999
'5',-9999,2329,Lower Pima Canyon,32.354759,-110.939194,961,AZ,210,Carnegiea,gigantea,saguaro,Plantae,5653,-9999,390,Ripe fruits,2014,5,26,146,2456804,8,2014,5,26,146,2456804,34,1,1,0,0,-9999
'5',-9999,2329,Lower Pima Canyon,32.354759,-110.939194,961,AZ,210,Carnegiea,gigantea,saguaro,Plantae,5653,-9999,500,Flowers or flower buds,2014,3,16,75,2456733,7,2014,5,8,128,2456786,10,7,54,0,1,-9999
'5',-9999,2329,Lower Pima Canyon,32.354759,-110.939194,961,AZ,210,Carnegiea,gigantea,saguaro,Plantae,5653,-9999,500,Flowers or flower buds,2014,5,26,146,2456804,8,2014,5,26,146,2456804,27,1,1,0,1,-9999
'5',-9999,2329,Lower Pima Canyon,32.354759,-110.939194,961,AZ,210,Carnegiea,gigantea,saguaro,Plantae,5653,-9999,500,Flowers or flower buds,2014,6,29,180,2456838,7,2014,6,29,180,2456838,13,1,1,0,1,-9999
'5',-9999,2329,Lower Pima Canyon,32.354759,-110.939194,961,AZ,210,Carnegiea,gigantea,saguaro,Plantae,5653,-9999,501,Open flowers,2014,4,12,102,2456760,8,2014,5,8,128,2456786,10,4,27,0,0,-9999
'5',-9999,2329,Lower Pima Canyon,32.354759,-110.939194,961,AZ,210,Carnegiea,gigantea,saguaro,Plantae,5653,-9999,504,Recent fruit or seed drop,2014,5,26,146,2456804,8,2014,6,29,180,2456838,13,3,35,0,0,-9999
'5',-9999,2329,Lower Pima Canyon,32.354759,-110.939194,961,AZ,210,Carnegiea,gigantea,saguaro,Plantae,5653,-9999,516,Fruits,2014,4,20,110,2456768,8,2014,6,29,180,2456838,13,7,71,0,0,-9999
